id,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,emp_var_rate,cons_price_idx
23949,32,management,single,university.degree,no,no,no,cellular,aug,fri,157,1,999,1.4,93.444
23950,33,unemployed,single,university.degree,no,yes,no,telephone,aug,fri,145,1,999,1.4,93.444
23951,35,technician,divorced,professional.course,unknown,yes,yes,cellular,aug,fri,161,3,999,1.4,93.444
23952,48,services,married,high.school,unknown,no,no,cellular,aug,fri,88,1,999,1.4,93.444
23953,32,admin.,married,university.degree,no,yes,no,cellular,aug,fri,122,2,999,1.4,93.444
23954,35,technician,married,high.school,no,no,no,cellular,aug,fri,133,1,999,1.4,93.444
23955,35,technician,married,high.school,no,unknown,unknown,cellular,aug,fri,61,2,999,1.4,93.444
23956,51,unknown,married,unknown,unknown,yes,no,cellular,aug,fri,10,5,999,1.4,93.444
23957,29,admin.,single,university.degree,no,yes,yes,cellular,aug,fri,493,1,999,1.4,93.444
23958,47,admin.,married,university.degree,no,no,no,cellular,aug,fri,451,2,999,1.4,93.444
23959,51,admin.,divorced,university.degree,unknown,no,no,telephone,aug,fri,86,1,999,1.4,93.444
23960,34,technician,married,university.degree,no,yes,no,cellular,aug,fri,168,1,999,1.4,93.444
23961,29,technician,married,professional.course,no,no,yes,cellular,aug,fri,370,2,999,1.4,93.444
23962,35,management,married,university.degree,no,yes,no,cellular,aug,fri,93,4,999,1.4,93.444
23963,30,admin.,divorced,university.degree,no,yes,yes,cellular,aug,fri,201,1,999,1.4,93.444
23964,51,admin.,divorced,university.degree,unknown,no,no,cellular,aug,fri,59,2,999,1.4,93.444
23965,52,blue-collar,married,basic.9y,no,no,no,cellular,aug,fri,85,8,999,1.4,93.444
23966,29,admin.,single,university.degree,no,yes,no,cellular,aug,fri,301,2,999,1.4,93.444
23967,60,admin.,married,basic.9y,no,yes,no,cellular,aug,fri,60,2,999,1.4,93.444
23968,45,admin.,married,university.degree,no,no,no,cellular,aug,fri,27,2,999,1.4,93.444
23969,38,admin.,married,university.degree,no,yes,no,telephone,aug,fri,20,1,999,1.4,93.444
23970,53,management,married,university.degree,no,yes,yes,telephone,aug,fri,81,1,999,1.4,93.444
23971,53,management,married,university.degree,no,no,no,telephone,aug,fri,74,1,999,1.4,93.444
23972,33,unemployed,married,university.degree,no,yes,no,cellular,aug,fri,53,2,999,1.4,93.444
23973,33,admin.,single,university.degree,no,no,no,cellular,aug,fri,35,3,999,1.4,93.444
23974,35,technician,divorced,high.school,unknown,yes,no,telephone,aug,fri,117,1,999,1.4,93.444
23975,50,admin.,married,basic.9y,no,no,no,cellular,aug,fri,215,3,999,1.4,93.444
23976,31,admin.,married,university.degree,no,yes,no,telephone,aug,fri,43,1,999,1.4,93.444
23977,38,technician,divorced,professional.course,no,yes,no,cellular,aug,fri,73,2,999,1.4,93.444
23978,41,admin.,married,university.degree,no,no,no,cellular,aug,fri,106,3,999,1.4,93.444
23979,33,admin.,married,university.degree,no,no,no,telephone,aug,fri,120,1,999,1.4,93.444
23980,41,admin.,married,university.degree,no,no,no,telephone,aug,fri,51,1,999,1.4,93.444
23981,48,blue-collar,married,basic.4y,no,yes,no,cellular,aug,fri,669,6,999,1.4,93.444
23982,45,technician,married,professional.course,no,no,yes,cellular,aug,fri,46,5,999,1.4,93.444
23983,33,admin.,married,university.degree,no,no,no,cellular,aug,fri,127,5,999,1.4,93.444
23984,39,housemaid,married,basic.4y,unknown,yes,no,telephone,aug,fri,158,4,999,1.4,93.444
23985,45,technician,married,professional.course,no,no,no,cellular,aug,fri,17,10,999,1.4,93.444
23986,58,retired,married,basic.4y,no,yes,no,cellular,aug,fri,68,3,999,1.4,93.444
23987,45,technician,married,professional.course,no,yes,yes,cellular,aug,fri,215,3,999,1.4,93.444
23988,41,admin.,married,university.degree,no,yes,no,telephone,aug,fri,63,9,999,1.4,93.444
23989,31,technician,single,professional.course,unknown,yes,yes,cellular,aug,fri,27,7,999,1.4,93.444
23990,59,retired,married,unknown,no,yes,yes,cellular,aug,fri,117,2,999,1.4,93.444
23991,51,self-employed,married,high.school,no,yes,no,cellular,aug,fri,8,6,999,1.4,93.444
23992,41,admin.,married,university.degree,no,yes,no,cellular,aug,fri,6,5,999,1.4,93.444
23993,60,admin.,married,university.degree,no,no,no,cellular,aug,fri,515,3,999,1.4,93.444
23994,59,retired,married,unknown,no,no,yes,cellular,aug,fri,88,2,999,1.4,93.444
23995,58,retired,married,basic.4y,no,yes,yes,cellular,aug,fri,89,3,999,1.4,93.444
23996,55,technician,married,professional.course,no,yes,no,telephone,aug,fri,77,7,999,1.4,93.444
23997,44,admin.,married,high.school,no,yes,no,telephone,oct,fri,159,1,999,-0.1,93.798
23998,42,admin.,married,high.school,no,yes,yes,telephone,oct,fri,103,1,999,-0.1,93.798
23999,39,blue-collar,married,basic.9y,no,no,no,telephone,oct,fri,270,1,999,-0.1,93.798
24000,56,unknown,married,unknown,no,no,no,telephone,oct,fri,235,1,999,-0.1,93.798
24001,30,entrepreneur,married,university.degree,no,no,no,telephone,oct,fri,223,1,999,-0.1,93.798
24002,43,technician,single,professional.course,no,no,no,telephone,oct,fri,147,1,999,-0.1,93.798
24003,27,self-employed,single,university.degree,no,no,no,telephone,oct,fri,24,1,999,-0.1,93.798
24004,46,admin.,divorced,high.school,no,yes,no,telephone,oct,fri,3253,1,999,-0.1,93.798
24005,42,self-employed,married,basic.4y,no,no,no,telephone,oct,fri,478,1,999,-0.1,93.798
24006,52,technician,married,professional.course,no,yes,yes,telephone,oct,mon,164,1,999,-0.1,93.798
24007,35,management,married,university.degree,no,yes,no,telephone,oct,mon,309,1,999,-0.1,93.798
24008,35,entrepreneur,married,university.degree,no,yes,yes,telephone,oct,mon,2429,1,999,-0.1,93.798
24009,48,admin.,married,high.school,no,no,no,telephone,oct,mon,312,1,999,-0.1,93.798
24010,41,technician,divorced,professional.course,no,unknown,unknown,telephone,oct,mon,73,1,999,-0.1,93.798
24011,30,admin.,single,university.degree,no,yes,yes,telephone,oct,mon,718,1,999,-0.1,93.798
24012,39,technician,divorced,university.degree,no,no,yes,telephone,oct,mon,2016,1,999,-0.1,93.798
24013,38,blue-collar,single,unknown,no,yes,no,telephone,oct,tue,39,1,999,-0.1,93.798
24014,44,admin.,divorced,high.school,no,yes,no,telephone,oct,tue,294,1,999,-0.1,93.798
24015,59,admin.,married,university.degree,no,no,no,telephone,oct,tue,85,1,999,-0.1,93.798
24016,33,housemaid,married,high.school,no,no,no,telephone,oct,tue,37,1,999,-0.1,93.798
24017,32,admin.,married,high.school,no,no,no,telephone,oct,tue,101,1,999,-0.1,93.798
24018,59,blue-collar,married,professional.course,no,no,no,telephone,oct,tue,19,1,999,-0.1,93.798
24019,40,services,married,high.school,no,yes,no,telephone,oct,tue,144,1,999,-0.1,93.798
24020,35,blue-collar,married,basic.9y,no,yes,no,telephone,oct,tue,4,1,999,-0.1,93.798
24021,56,blue-collar,married,unknown,no,yes,no,telephone,oct,tue,54,1,999,-0.1,93.798
24022,27,student,single,high.school,no,no,no,telephone,oct,tue,187,1,999,-0.1,93.798
24023,41,admin.,single,high.school,no,no,no,telephone,oct,tue,49,1,999,-0.1,93.798
24024,30,technician,single,university.degree,no,no,no,telephone,oct,wed,676,1,999,-0.1,93.798
24025,36,technician,married,high.school,no,no,no,telephone,oct,wed,157,1,999,-0.1,93.798
24026,56,technician,married,professional.course,no,no,no,telephone,oct,wed,73,1,999,-0.1,93.798
24027,43,self-employed,married,high.school,no,yes,no,telephone,oct,wed,181,1,999,-0.1,93.798
24028,48,admin.,married,university.degree,no,no,no,telephone,oct,wed,98,1,999,-0.1,93.798
24029,37,admin.,single,high.school,no,yes,no,telephone,oct,wed,313,1,999,-0.1,93.798
24030,36,services,married,high.school,no,yes,no,telephone,oct,thu,41,1,999,-0.1,93.798
24031,25,services,single,high.school,no,yes,no,telephone,oct,thu,301,1,999,-0.1,93.798
24032,39,technician,married,professional.course,no,no,no,telephone,oct,thu,171,1,999,-0.1,93.798
24033,39,blue-collar,married,basic.9y,no,yes,no,telephone,oct,fri,112,1,999,-0.1,93.798
24034,58,retired,married,university.degree,no,yes,no,telephone,oct,fri,12,1,999,-0.1,93.798
24035,38,admin.,married,high.school,no,yes,no,telephone,oct,fri,97,1,999,-0.1,93.798
24036,26,entrepreneur,married,basic.9y,no,yes,no,telephone,oct,fri,5,1,999,-0.1,93.798
24037,46,admin.,divorced,university.degree,no,no,no,telephone,oct,mon,376,1,999,-0.1,93.798
24038,29,technician,single,professional.course,no,yes,no,telephone,oct,mon,150,1,999,-0.1,93.798
24039,32,admin.,married,university.degree,no,no,yes,telephone,oct,mon,27,1,999,-0.1,93.798
24040,31,admin.,married,university.degree,no,yes,no,telephone,oct,mon,131,1,999,-0.1,93.798
24041,49,admin.,single,university.degree,no,yes,no,telephone,oct,mon,51,1,999,-0.1,93.798
24042,26,admin.,single,university.degree,no,yes,no,telephone,oct,mon,251,1,999,-0.1,93.798
24043,27,blue-collar,single,professional.course,no,yes,no,telephone,oct,mon,3284,1,999,-0.1,93.798
24044,31,admin.,single,university.degree,no,yes,no,telephone,oct,tue,125,1,999,-0.1,93.798
24045,43,blue-collar,married,basic.9y,no,no,no,telephone,oct,tue,10,1,999,-0.1,93.798
24046,45,technician,divorced,high.school,no,yes,no,telephone,oct,tue,141,1,999,-0.1,93.798
24047,31,blue-collar,married,basic.6y,no,yes,no,telephone,oct,tue,154,1,999,-0.1,93.798
24048,34,admin.,single,university.degree,no,no,no,telephone,oct,tue,135,1,999,-0.1,93.798
24049,27,admin.,single,university.degree,no,no,no,telephone,oct,tue,540,1,999,-0.1,93.798
24050,33,entrepreneur,married,university.degree,no,yes,no,telephone,oct,tue,454,1,999,-0.1,93.798
24051,33,technician,married,professional.course,no,yes,no,telephone,oct,wed,171,1,999,-0.1,93.798
24052,49,blue-collar,married,basic.6y,no,no,no,telephone,oct,wed,11,1,999,-0.1,93.798
24053,30,admin.,married,university.degree,no,no,no,telephone,oct,wed,313,1,999,-0.1,93.798
24054,33,admin.,married,university.degree,no,no,no,telephone,oct,wed,167,1,999,-0.1,93.798
24055,34,blue-collar,single,high.school,no,yes,no,telephone,oct,wed,266,1,999,-0.1,93.798
24056,36,self-employed,single,university.degree,no,yes,no,telephone,oct,thu,248,1,999,-0.1,93.798
24057,56,technician,married,high.school,no,no,no,telephone,oct,thu,234,1,999,-0.1,93.798
24058,31,technician,single,university.degree,no,no,no,telephone,oct,thu,154,1,999,-0.1,93.798
24059,34,blue-collar,divorced,high.school,no,yes,no,telephone,oct,thu,160,1,999,-0.1,93.798
24060,58,admin.,divorced,high.school,no,no,no,telephone,oct,thu,81,1,999,-0.1,93.798
24061,38,entrepreneur,married,basic.4y,no,no,no,telephone,oct,fri,227,1,999,-0.1,93.798
24062,42,management,married,university.degree,no,no,no,telephone,oct,fri,615,1,999,-0.1,93.798
24063,33,admin.,married,university.degree,no,no,no,cellular,oct,fri,18,1,999,-0.1,93.798
24064,31,admin.,married,university.degree,no,yes,no,telephone,nov,mon,44,1,999,-0.1,93.2
24065,33,admin.,married,university.degree,no,no,no,telephone,nov,mon,98,1,999,-0.1,93.2
24066,30,admin.,married,university.degree,no,no,no,cellular,nov,tue,95,1,999,-0.1,93.2
24067,25,admin.,single,university.degree,no,no,yes,telephone,nov,tue,5,1,999,-0.1,93.2
24068,32,technician,married,professional.course,no,yes,no,telephone,nov,tue,399,1,999,-0.1,93.2
24069,32,management,married,university.degree,no,yes,yes,telephone,nov,tue,15,1,999,-0.1,93.2
24070,57,retired,divorced,university.degree,no,yes,no,telephone,nov,tue,21,1,999,-0.1,93.2
24071,48,admin.,married,high.school,no,yes,no,telephone,nov,tue,217,1,999,-0.1,93.2
24072,30,blue-collar,married,basic.9y,no,no,no,telephone,nov,tue,465,1,999,-0.1,93.2
24073,50,entrepreneur,married,university.degree,no,no,no,telephone,nov,tue,209,1,999,-0.1,93.2
24074,30,technician,married,professional.course,no,yes,no,telephone,nov,wed,6,1,999,-0.1,93.2
24075,45,unknown,married,unknown,no,no,no,telephone,nov,wed,169,1,999,-0.1,93.2
24076,36,admin.,married,university.degree,no,yes,no,telephone,nov,wed,449,1,999,-0.1,93.2
24077,57,admin.,divorced,university.degree,no,no,no,telephone,nov,wed,5,1,999,-0.1,93.2
24078,25,management,married,university.degree,no,yes,no,telephone,nov,wed,268,1,999,-0.1,93.2
24079,39,management,married,university.degree,no,yes,no,telephone,nov,wed,204,1,999,-0.1,93.2
24080,27,self-employed,married,professional.course,no,no,no,telephone,nov,wed,669,1,999,-0.1,93.2
24081,33,blue-collar,married,basic.9y,no,yes,yes,telephone,nov,wed,68,1,999,-0.1,93.2
24082,47,admin.,married,university.degree,no,no,yes,telephone,nov,wed,23,1,999,-0.1,93.2
24083,41,admin.,single,high.school,no,yes,no,telephone,nov,thu,234,1,999,-0.1,93.2
24084,30,admin.,married,high.school,no,yes,no,telephone,nov,thu,26,1,999,-0.1,93.2
24085,29,technician,married,university.degree,no,yes,no,cellular,nov,thu,150,1,999,-0.1,93.2
24086,32,admin.,married,university.degree,no,no,no,telephone,nov,thu,132,1,999,-0.1,93.2
24087,31,blue-collar,married,basic.9y,no,yes,no,telephone,nov,fri,115,1,999,-0.1,93.2
24088,29,admin.,married,basic.9y,no,yes,no,telephone,nov,fri,453,1,999,-0.1,93.2
24089,43,retired,married,high.school,no,yes,no,cellular,nov,fri,83,1,999,-0.1,93.2
24090,32,admin.,single,university.degree,no,no,no,telephone,nov,mon,1239,1,999,-0.1,93.2
24091,33,technician,single,professional.course,no,yes,no,telephone,nov,mon,4918,1,999,-0.1,93.2
24092,27,student,single,university.degree,no,yes,no,telephone,nov,mon,125,1,999,-0.1,93.2
24093,24,management,single,university.degree,no,no,yes,telephone,nov,mon,107,1,999,-0.1,93.2
24094,47,student,single,unknown,no,unknown,unknown,telephone,nov,mon,145,1,999,-0.1,93.2
24095,46,technician,married,professional.course,no,no,no,telephone,nov,mon,98,1,999,-0.1,93.2
24096,58,retired,divorced,basic.9y,no,yes,no,telephone,nov,mon,248,1,999,-0.1,93.2
24097,47,management,divorced,university.degree,no,no,no,telephone,nov,tue,74,1,999,-0.1,93.2
24098,43,services,married,basic.6y,no,no,no,telephone,nov,tue,133,1,999,-0.1,93.2
24099,57,admin.,divorced,university.degree,no,no,no,telephone,nov,tue,119,1,999,-0.1,93.2
24100,32,unemployed,married,professional.course,no,yes,no,telephone,nov,tue,486,1,999,-0.1,93.2
24101,33,services,married,high.school,no,no,no,telephone,nov,tue,158,1,999,-0.1,93.2
24102,36,admin.,married,high.school,no,yes,no,telephone,nov,wed,114,1,999,-0.1,93.2
24103,58,management,divorced,university.degree,no,no,no,telephone,nov,wed,139,1,999,-0.1,93.2
24104,53,technician,divorced,professional.course,no,yes,no,cellular,nov,wed,320,1,999,-0.1,93.2
24105,37,housemaid,married,university.degree,no,yes,no,telephone,nov,wed,129,1,999,-0.1,93.2
24106,48,admin.,married,high.school,no,no,no,telephone,nov,wed,24,1,999,-0.1,93.2
24107,46,blue-collar,married,professional.course,no,yes,no,telephone,nov,wed,238,1,999,-0.1,93.2
24108,37,admin.,married,university.degree,no,yes,no,telephone,nov,wed,119,1,6,-0.1,93.2
24109,33,admin.,single,university.degree,no,no,no,telephone,nov,thu,109,1,999,-0.1,93.2
24110,18,student,single,high.school,no,no,no,telephone,nov,thu,75,1,999,-0.1,93.2
24111,33,self-employed,single,university.degree,no,no,no,telephone,nov,thu,168,1,999,-0.1,93.2
24112,27,student,single,professional.course,no,no,no,telephone,nov,thu,72,1,999,-0.1,93.2
24113,29,self-employed,married,university.degree,no,yes,no,telephone,nov,thu,86,1,999,-0.1,93.2
24114,50,admin.,single,basic.9y,no,unknown,unknown,telephone,nov,thu,45,1,999,-0.1,93.2
24115,42,admin.,married,professional.course,no,yes,no,telephone,nov,thu,90,1,999,-0.1,93.2
24116,40,blue-collar,married,basic.9y,no,unknown,unknown,telephone,nov,thu,160,1,999,-0.1,93.2
24117,39,admin.,single,high.school,no,no,no,telephone,nov,thu,51,1,999,-0.1,93.2
24118,37,admin.,divorced,university.degree,no,no,yes,cellular,nov,fri,132,1,999,-0.1,93.2
24119,35,technician,single,professional.course,no,yes,no,telephone,nov,fri,160,1,999,-0.1,93.2
24120,35,management,married,university.degree,no,yes,no,telephone,nov,fri,24,1,999,-0.1,93.2
24121,34,management,married,university.degree,no,no,no,telephone,nov,fri,179,1,999,-0.1,93.2
24122,57,management,married,university.degree,no,yes,no,telephone,nov,mon,76,1,999,-0.1,93.2
24123,34,technician,single,unknown,no,no,no,telephone,nov,mon,101,1,999,-0.1,93.2
24124,42,technician,divorced,professional.course,no,no,no,cellular,nov,mon,200,1,999,-0.1,93.2
24125,42,technician,married,professional.course,unknown,no,no,cellular,nov,mon,212,1,999,-0.1,93.2
24126,56,services,married,high.school,no,no,no,telephone,nov,mon,92,1,999,-0.1,93.2
24127,56,services,married,high.school,no,no,no,cellular,nov,mon,156,1,999,-0.1,93.2
24128,40,admin.,married,high.school,no,no,no,cellular,nov,mon,53,1,999,-0.1,93.2
24129,52,technician,divorced,university.degree,no,no,no,cellular,nov,mon,215,1,999,-0.1,93.2
24130,50,self-employed,married,university.degree,no,no,no,telephone,nov,mon,238,1,999,-0.1,93.2
24131,42,management,married,university.degree,no,yes,yes,cellular,nov,mon,128,1,999,-0.1,93.2
24132,55,blue-collar,divorced,basic.4y,no,no,no,cellular,nov,mon,98,1,999,-0.1,93.2
24133,41,blue-collar,married,basic.9y,no,yes,no,cellular,nov,mon,238,1,999,-0.1,93.2
24134,48,self-employed,divorced,high.school,no,yes,no,cellular,nov,mon,82,1,999,-0.1,93.2
24135,34,admin.,single,high.school,no,no,no,cellular,nov,mon,303,1,999,-0.1,93.2
24136,48,services,married,unknown,no,no,no,cellular,nov,mon,51,1,999,-0.1,93.2
24137,57,blue-collar,divorced,basic.9y,no,yes,no,cellular,nov,mon,221,1,999,-0.1,93.2
24138,32,management,single,university.degree,no,yes,no,cellular,nov,mon,80,1,999,-0.1,93.2
24139,44,management,married,university.degree,no,yes,no,cellular,nov,mon,130,1,999,-0.1,93.2
24140,51,technician,married,unknown,no,no,no,cellular,nov,mon,324,1,999,-0.1,93.2
24141,35,admin.,single,high.school,no,yes,no,cellular,nov,mon,139,1,999,-0.1,93.2
24142,44,management,married,high.school,no,yes,no,cellular,nov,mon,669,1,999,-0.1,93.2
24143,52,admin.,married,university.degree,no,yes,yes,cellular,nov,mon,161,1,999,-0.1,93.2
24144,49,blue-collar,married,high.school,unknown,yes,no,cellular,nov,mon,80,1,999,-0.1,93.2
24145,49,blue-collar,married,high.school,unknown,yes,no,cellular,nov,mon,108,1,999,-0.1,93.2
24146,41,entrepreneur,married,university.degree,no,yes,no,cellular,nov,mon,163,1,999,-0.1,93.2
24147,52,retired,married,university.degree,no,no,no,cellular,nov,mon,147,1,999,-0.1,93.2
24148,42,services,married,high.school,no,yes,no,cellular,nov,mon,252,1,999,-0.1,93.2
